q2	cme	x	redx
0.045	301.0	6.21e-07	0.07128214807767838
0.065	301.0	8.97e-07	0.0929197735174428
0.065	301.0	1.02e-06	0.09482839275290962
0.085	301.0	1.17e-06	0.11199743426772814
0.085	301.0	1.34e-06	0.11446293608739828
0.085	301.0	1.56e-06	0.11608085408380464
0.1	301.0	1.51e-06	0.12713953817774298
0.1	301.0	1.73e-06	0.12913776914496602
0.1	301.0	2.02e-06	0.1302748458162916
0.1	301.0	2.43e-06	0.1305060810594525
0.15	301.0	2.07e-06	0.16345496949892072
0.15	301.0	2.36e-06	0.16700255739455433
0.15	301.0	2.76e-06	0.1693963967719092
0.15	301.0	3.31e-06	0.1703061251452118
0.15	301.0	4.14e-06	0.16964346216726747
0.15	319.0	5.02e-06	0.16868017759898357
0.2	301.0	3.15e-06	0.20008962623615023
0.2	301.0	3.68e-06	0.20286042655120876
0.2	301.0	4.41e-06	0.20380628228338332
0.2	301.0	5.52e-06	0.20278099911201788
0.2	319.0	6.69e-06	0.20141790427021045
0.2	319.0	8.49e-06	0.19776115326967872
0.2	319.0	1.1e-05	0.1933725080920094
0.2	319.0	3.98e-05	0.17027874039358223
0.2	319.0	0.000251	0.1393097664650141
0.25	301.0	3.94e-06	0.2289476204887323
0.25	301.0	4.6e-06	0.23201867780745897
0.25	301.0	5.52e-06	0.23295305086345477
0.25	301.0	6.900000000000002e-06	0.23154373032983502
0.25	319.0	8.36e-06	0.22978079717863786
0.25	319.0	1.06e-05	0.22533218284927076
0.25	319.0	1.3800000000000003e-05	0.21990720343581777
0.25	319.0	2.3e-05	0.20888184030647858
0.25	319.0	3.98e-05	0.19698890231045288
0.25	319.0	0.00011	0.1757545366379275
0.25	319.0	0.000251	0.1595926859067436
0.25	319.0	0.000394	0.15124192235829687
0.25	301.0	0.00158	0.12793992935541904
0.35	301.0	5.12e-06	0.27494680449372866
0.35	319.0	5.12e-06	0.28262386780590715
0.35	301.0	6.1e-06	0.2805052860359503
0.35	301.0	6.62e-06	0.2817100324959779
0.35	301.0	8.28e-06	0.2818089875018594
0.35	319.0	1e-05	0.28090197123090305
0.35	319.0	1.27e-05	0.2754893741013223
0.35	319.0	1.65e-05	0.2686706239541155
0.35	319.0	3.2e-05	0.25004678306817624
0.35	319.0	6.620000000000001e-05	0.229605710153221
0.35	319.0	0.00013000000000000002	0.2114163991435752
0.35	319.0	0.00022	0.1978922254745812
0.35	319.0	0.0005	0.17807696639487655
0.35	319.0	0.00251	0.14424914600959793
0.4	301.0	8.83e-06	0.3034798831624429
0.4	301.0	1.1e-05	0.30097821926666074
0.4	319.0	1.33e-05	0.2981223111712947
0.4	319.0	1.7e-05	0.29126323996236364
0.4	319.0	2.2e-05	0.2834571598215156
0.4	319.0	3.68e-05	0.26730925510001163
0.4	319.0	8.83e-05	0.24026968030200285
0.4	319.0	0.000176	0.22002226824177448
0.4	319.0	0.000294	0.20575511527307816
0.4	319.0	0.0006309999999999999	0.18584957767033825
0.5	319.0	7.32e-06	0.34289570576780387
0.5	301.0	8.599999999999999e-06	0.3394869940339454
0.5	319.0	1.58e-05	0.3359492257672909
0.5	319.0	2.12e-05	0.3262489918452477
0.5	319.0	2.7600000000000007e-05	0.3167546282720736
0.5	319.0	3.98e-05	0.30317563470125514
0.5	319.0	0.0001	0.26952578232639546
0.5	319.0	0.000251	0.23808625923511803
0.5	319.0	0.000368	0.22581871173505044
0.5	319.0	0.0008	0.20245681314377695
0.5	301.0	0.0032	0.16618129272181384
0.65	319.0	9.52e-06	0.3918303160070866
0.65	301.0	1.12e-05	0.3875225186525528
0.65	319.0	1.58e-05	0.3904243363978777
0.65	301.0	1.64e-05	0.38661492250419566
0.65	319.0	3.98e-05	0.3537817203651259
0.65	319.0	5.98e-05	0.3355307311901556
0.65	319.0	0.0001	0.3129249628100311
0.65	319.0	0.000251	0.27465291523203694
0.65	319.0	0.000478	0.24992821697638531
0.65	319.0	0.0008	0.23144225340637276
0.65	319.0	0.0032	0.18757892086257924
0.85	319.0	1.24e-05	0.44541503927680925
0.85	301.0	1.3800000000000003e-05	0.4382763842242851
0.85	301.0	2e-05	0.43957617052576453
0.85	319.0	2e-05	0.4433541452118848
0.85	319.0	3.98e-05	0.4119592472179877
0.85	319.0	5e-05	0.39982360329829075
0.85	319.0	0.0001	0.3628290763788736
0.85	319.0	0.000251	0.3163817174802491
0.85	319.0	0.0008	0.2641192399939514
0.85	301.0	0.0032	0.2112655784049415
1.2	319.0	1.76e-05	0.5194500085238559
1.2	301.0	2e-05	0.5112702715322401
1.2	319.0	2e-05	0.5219611782837101
1.2	301.0	3.2e-05	0.505230031892659
1.2	319.0	3.2e-05	0.508402631392262
1.2	319.0	6.31e-05	0.46651630932919047
1.2	319.0	8e-05	0.45064449462250916
1.2	319.0	0.00013000000000000002	0.4185244095543648
1.2	319.0	0.00015800000000000002	0.4059207300413137
1.2	319.0	0.000398	0.3495475235368874
1.2	319.0	0.0013	0.2860962310294817
1.2	319.0	0.005	0.2260140961741875
1.5	319.0	1.85e-05	0.5583911966033482
1.5	319.0	2.2e-05	0.5695427295197469
1.5	301.0	3.2e-05	0.5602265794061541
1.5	319.0	3.2e-05	0.5664253386021132
1.5	319.0	5e-05	0.5404347352907604
1.5	319.0	8e-05	0.5056105380855823
1.5	319.0	0.00013000000000000002	0.46870795440250423
1.5	319.0	0.0002	0.436839579654655
1.5	319.0	0.00032	0.4036440208646353
1.5	319.0	0.0005	0.373814693296328
1.5	319.0	0.0008	0.3442175266223881
1.5	319.0	0.001	0.33082139347591477
1.5	301.0	0.0032	0.26774084554465594
1.5	319.0	0.013	0.21660124219948876
2.0	319.0	2.47e-05	0.6247372158618733
2.0	319.0	2.93e-05	0.6359789271252795
2.0	301.0	3.27e-05	0.6240916312051884
2.0	301.0	5e-05	0.6161809178213252
2.0	319.0	5e-05	0.620713533352026
2.0	319.0	8e-05	0.5830647054633955
2.0	319.0	0.00013000000000000002	0.5397689488272165
2.0	319.0	0.0002	0.5017370171993009
2.0	319.0	0.00032	0.46197773821763494
2.0	319.0	0.0005	0.42624221243067056
2.0	319.0	0.001	0.3748790815602025
2.0	319.0	0.0032	0.2997976571104544
2.0	301.0	0.013	0.23910790024130396
2.7	319.0	3.09e-05	0.6858769553031364
2.7	319.0	3.66e-05	0.7030466528949776
2.7	301.0	4.09e-05	0.6890997547844802
2.7	301.0	5e-05	0.69376092436861
2.7	319.0	5e-05	0.7047342852590335
2.7	301.0	8e-05	0.6674749423532031
2.7	319.0	8e-05	0.6706630684151809
2.7	319.0	0.00013000000000000002	0.6216644267452611
2.7	319.0	0.0002	0.5766850132548862
2.7	319.0	0.00032	0.5291818768272563
2.7	319.0	0.0005	0.48644447853361866
2.7	319.0	0.0008	0.4441821472908223
2.7	319.0	0.0013	0.40350105945936005
2.7	319.0	0.002	0.3699000912643862
2.7	319.0	0.005	0.3059604004959921
2.7	319.0	0.02	0.26401865199173863
3.5	319.0	4.320000000000001e-05	0.756598532015851
3.5	319.0	5.12e-05	0.7675159620148058
3.5	301.0	5.73e-05	0.7517265896502108
3.5	301.0	8e-05	0.7424870896675361
3.5	319.0	8e-05	0.7492667967606688
3.5	319.0	0.00013000000000000002	0.6983938442460055
3.5	319.0	0.0002	0.6475315410092859
3.5	319.0	0.00032	0.5927503412681292
3.5	319.0	0.0005	0.5432413111862747
3.5	319.0	0.0008	0.4942804746804076
3.5	319.0	0.0013	0.4472484552148875
3.5	319.0	0.002	0.4084744346274408
3.5	319.0	0.008	0.30159637068768486
4.5	319.0	6.18e-05	0.8235658008451535
4.5	319.0	7.32e-05	0.8254482188267702
4.5	301.0	8.18e-05	0.807786681139491
4.5	301.0	0.00013000000000000002	0.7727881522482442
4.5	319.0	0.00013000000000000002	0.7766617993439802
4.5	319.0	0.0002	0.7212447214303713
4.5	319.0	0.00032	0.6591936689717006
4.5	319.0	0.0005	0.6025625441732169
4.5	319.0	0.0008	0.5464668410800116
4.5	319.0	0.0013	0.49263125688187487
4.5	319.0	0.002	0.44834808866236575
4.5	319.0	0.0032	0.40364534035926425
4.5	319.0	0.013	0.30994603022440775
6.5	319.0	8.03e-05	0.8982629079384984
6.5	301.0	9.51e-05	0.8824383428255854
6.5	319.0	9.51e-05	0.907332992990788
6.5	301.0	0.00013000000000000002	0.8801151103478189
6.5	319.0	0.00013000000000000002	0.8912486607989776
6.5	301.0	0.0002	0.832797502273201
6.5	319.0	0.0002	0.8363231602699528
6.5	319.0	0.00032	0.7647762164466476
6.5	319.0	0.0005	0.6970544886892587
6.5	319.0	0.0008	0.6294313114371969
6.5	319.0	0.0013	0.5645271035045775
6.5	319.0	0.002	0.5112513475202394
6.5	319.0	0.0032	0.4576302649471723
6.5	319.0	0.005	0.4108900854120559
6.5	319.0	0.013	0.345864825159576
6.5	319.0	0.02	0.3458652539660819
8.5	319.0	0.000105	0.9550514508442031
8.5	319.0	0.000124	0.9628634309150347
8.5	301.0	0.000139	0.9399443318735653
8.5	301.0	0.0002	0.9144432142082067
8.5	319.0	0.0002	0.9219808095960695
8.5	319.0	0.00032	0.847163582260207
8.5	319.0	0.0005	0.7715709007925858
8.5	319.0	0.0008	0.6949177180206271
8.5	319.0	0.0013	0.6211121654113707
8.5	319.0	0.002	0.5605825094776913
8.5	319.0	0.0032	0.4997814101015629
8.5	319.0	0.005	0.446906910202186
8.5	319.0	0.02	0.3735836804743193
10.0	301.0	0.00013000000000000002	0.9561249583660041
10.0	301.0	0.0002	0.9596173954403513
10.0	319.0	0.00032	0.8985107409793258
10.0	319.0	0.0005	0.818797305589842
10.0	319.0	0.0008	0.7365697422974624
10.0	319.0	0.0013	0.6570796176045077
10.0	319.0	0.002	0.5918761227255455
10.0	319.0	0.005	0.4696254580478935
10.0	319.0	0.02	0.39098687657090125
12.0	301.0	0.000161	0.9928832718064879
12.0	301.0	0.0002	1.0012483248575401
12.0	319.0	0.0002	1.0211421899607915
12.0	301.0	0.00032	0.9506897989736014
12.0	319.0	0.00032	0.9563165486116965
12.0	319.0	0.0005	0.873337678262255
12.0	319.0	0.0008	0.7849905137952654
12.0	319.0	0.0013	0.6989140857607449
12.0	319.0	0.002	0.6282302818922629
12.0	319.0	0.0032	0.5573601193108305
12.0	319.0	0.005	0.49590732522512465
12.0	319.0	0.02	0.41104335913388484
15.0	301.0	0.0002	1.0288995903734741
15.0	301.0	0.000246	1.0365364291878805
15.0	301.0	0.00032	1.0141342056278477
15.0	319.0	0.00032	1.0246714869726634
15.0	319.0	0.0005	0.9415719703015746
15.0	319.0	0.0008	0.8464705286154802
15.0	319.0	0.0013	0.7521805709528758
15.0	319.0	0.002	0.6744855099642257
15.0	319.0	0.0032	0.5966114301009523
15.0	319.0	0.005	0.5291951026987722
15.0	319.0	0.008	0.464720137472979
15.0	319.0	0.02	0.4363434303574586
18.0	301.0	0.000268	1.0625750200260513
18.0	301.0	0.000328	1.0551858323578776
18.0	301.0	0.0005	0.9922171991464014
18.0	319.0	0.0005	0.9974297205065595
18.0	319.0	0.0008	0.8982036981363499
18.0	319.0	0.0013	0.7972903136745095
18.0	319.0	0.002	0.7136665988794048
18.0	319.0	0.0032	0.6298094204301867
18.0	319.0	0.005	0.5572856098536683
18.0	319.0	0.008	0.48803912395915183
18.0	319.0	0.02	0.4576077533621354
22.0	301.0	0.0005	1.0473325264836946
22.0	319.0	0.0008	0.9551767000979264
22.0	319.0	0.0013	0.8481133308466295
22.0	319.0	0.002	0.7581543049029865
22.0	319.0	0.0032	0.667471043806447
22.0	319.0	0.005	0.5890931749296052
22.0	319.0	0.008	0.5143747402538151
22.0	319.0	0.013	0.4815858879043551
22.0	319.0	0.032	0.48159541454892346
27.0	301.0	0.000335	1.0951464969760298
27.0	301.0	0.00041	1.1089645799649395
27.0	301.0	0.0005	1.0955149085835751
27.0	319.0	0.0005	1.111558337293992
27.0	301.0	0.0008	1.0107416059260064
27.0	319.0	0.0008	1.0151778608873672
27.0	319.0	0.0013	0.9011896087083838
27.0	319.0	0.002	0.8048679894222881
27.0	319.0	0.0032	0.7065706811223907
27.0	319.0	0.005	0.6224477305614268
27.0	319.0	0.008	0.5416075038974097
27.0	319.0	0.013	0.5063465551640425
27.0	319.0	0.02	0.5063570162816917
27.0	319.0	0.032	0.5063616375310731
35.0	301.0	0.0005740000000000001	1.1253378732811876
35.0	301.0	0.0008	1.0776051211391735
35.0	319.0	0.0008	1.086630298980059
35.0	319.0	0.0013	0.9702442589106659
35.0	319.0	0.002	0.8654815461499138
35.0	319.0	0.0032	0.7577799627610199
35.0	319.0	0.005	0.6658009307432962
35.0	319.0	0.008	0.5776406529803199
35.0	319.0	0.013	0.5390798561594033
35.0	319.0	0.02	0.5390985901963458
35.0	319.0	0.032	0.5391068436896642
35.0	319.0	0.08	0.5391112465787179
45.0	301.0	0.0008	1.1272741458322844
45.0	319.0	0.0008	1.1451291167995266
45.0	301.0	0.0013	1.029250319218356
45.0	319.0	0.0013	1.0339352027920832
45.0	319.0	0.002	0.9228029708007933
45.0	319.0	0.0032	0.809172133762956
45.0	319.0	0.005	0.7071756310368938
45.0	319.0	0.008	0.6117294934476384
45.0	319.0	0.013	0.5699776896259389
45.0	319.0	0.02	0.5700102548064153
45.0	319.0	0.032	0.5700245534231089
45.0	319.0	0.05	0.570029910349263
